IDfg,fWAR,key_fangraphs,key_bbref,IDbref,Season,Name,bWAR,diff
19454,0.0,19454,ruckemi01,ruckemi01,2021,Michael Rucker,-0.01,0.01
19456,0.0,19456,funkhky01,funkhky01,2021,Kyle Funkhouser,0.0,0.0
19459,0.0,19459,alcaljo01,alcaljo01,2021,Jorge Alcala,0.0,0.0
19482,0.0,19482,vasquan02,vasquan02,2021,Andrew Vasquez,0.0,0.0
19535,0.0,19535,hendrry01,hendrry01,2021,Ryan Hendrix,-0.01,0.01
19545,0.0,19545,nogosst01,nogosst01,2021,Stephen Nogosek,-0.01,0.01
19548,0.0,19548,hammejd01,hammejd01,2021,J.D. Hammer,-0.01,0.01
19558,0.0,19558,hartlge01,hartlge01,2021,Geoff Hartlieb,0.0,0.0
19561,0.0,19561,florebe01,florebe01,2021,Bernardo Flores Jr.,0.0,0.0
19569,0.0,19569,bednada01,bednada01,2021,David Bednar,-0.01,0.01
19574,0.0,19574,romerjo01,romerjo01,2021,JoJo Romero,0.0,0.0
19583,0.0,19583,poppese01,poppese01,2021,Sean Poppen,-0.01,0.01
19608,0.0,19608,lopezot01,lopezot01,2021,Otto Lopez,0.0,0.0
19614,0.0,19614,perezci01,perezci01,2021,Cionel Pérez,-0.03,0.03
19618,0.0,19618,hicksjo03,hicksjo03,2021,Jordan Hicks,0.0,0.0
19634,0.0,19634,krugeja01,krugeja01,2021,Jack Kruger,0.0,0.0
19647,0.0,19647,fostema01,fostema01,2021,Matt Foster,0.0,0.0
19677,0.0,19677,sotogr01,sotogr01,2021,Gregory Soto,0.0,0.0
19682,0.0,19682,sheffjo01,sheffjo01,2021,Jordan Sheffield,0.0,0.0
19712,0.0,19712,murphpa02,murphpa02,2021,Patrick Murphy,-0.01,0.01
19716,0.0,19716,maydu01,maydu01,2021,Dustin May,-0.05,0.05
19731,0.0,19731,whitlko01,whitlko01,2021,Kodi Whitley,0.0,0.0
19742,0.0,19742,bendean01,bendean01,2021,Anthony Bender,-0.02,0.02
19753,0.0,19753,loaisjo01,loaisjo01,2021,Jonathan Loaisiga,0.0,0.0
19766,0.0,19766,elledse01,elledse01,2021,Seth Elledge,-0.02,0.02
19769,0.0,19769,vestwi01,vestwi01,2021,Will Vest,0.0,0.0
19848,0.0,19848,hernada02,hernada02,2021,Darwinzon Hernandez,0.0,0.0
19853,0.0,19853,kingmi01,kingmi01,2021,Michael King,0.0,0.0
19865,0.0,19865,barnech01,barnech01,2021,Charlie Barnes,-0.01,0.01
19866,0.0,19866,bielabr01,bielabr01,2021,Brandon Bielak,0.0,0.0
19867,0.0,19867,cannigr01,cannigr01,2021,Griffin Canning,0.01,-0.01
19868,0.0,19868,carltdr01,carltdr01,2021,Drew Carlton,0.0,0.0
19876,0.0,19876,ginkeke01,ginkeke01,2021,Kevin Ginkel,0.0,0.0
19879,0.0,19879,houckta01,houckta01,2021,Tanner Houck,-0.01,0.01
19881,0.0,19881,kloboga01,kloboga01,2021,Gabe Klobosits,0.0,0.0
19883,0.0,19883,langeal01,langeal01,2021,Alex Lange,0.0,0.0
19903,0.0,19903,medinad01,medinad01,2021,Adonis Medina,-0.01,0.01
19911,0.0,19911,suarejo01,suarejo01,2021,Jose Suarez,-0.01,0.01
19932,0.0,19932,stephtr01,stephtr01,2021,Trevor Stephan,0.0,0.0
19940,0.0,19940,romerjh01,romerjh01,2021,Jhon Romero,0.0,0.0
19996,0.0,19996,leedy01,leedy01,2021,Dylan Lee,0.0,0.0
20000,0.0,20000,wellsty01,wellsty01,2021,Tyler Wells,0.0,0.0
20010,0.0,20010,millswy01,millswy01,2021,Wyatt Mills,0.0,0.0
20038,0.0,20038,mccauda01,mccauda01,2021,Darren McCaughan,-0.02,0.02
20039,0.0,20039,morejad01,morejad01,2021,Adrián Morejón,-0.01,0.01
20045,0.0,20045,guentse01,guentse01,2021,Sean Guenther,0.0,0.0
20074,0.0,20074,sanchmi01,sanchmi01,2021,Miguel Sanchez,0.01,-0.01
20080,0.0,20080,llovema01,llovema01,2021,Mauricio Llovera,0.0,0.0
20151,0.0,20151,karinja01,karinja01,2021,James Karinchak,0.0,0.0
20177,0.0,20177,ticety01,ticety01,2021,Ty Tice,0.0,0.0
20185,0.0,20185,popza01,popza01,2021,Zach Pop,-0.02,0.02
20198,0.0,20198,bowdebe01,bowdebe01,2021,Ben Bowden,0.0,0.0
20203,0.0,20203,morgael01,morgael01,2021,Eli Morgan,-0.02,0.02
20218,0.0,20218,diazye01,diazye01,2021,Yennsy Diaz,-0.01,0.01
20253,0.0,20253,jaxgr01,jaxgr01,2021,Griffin Jax,-0.03,0.03
20312,0.0,20312,bettial01,bettial01,2021,Alec Bettinger,-0.01,0.01
20334,0.0,20334,dohyky01,dohyky01,2021,Kyle Dohy,0.0,0.0
20367,0.0,20367,gratebr01,gratebr01,2021,Brusdar Graterol,-0.02,0.02
20368,0.0,20368,rossora01,rossora01,2021,Ramon Rosso,0.02,-0.02
20369,0.0,20369,mannima02,mannima02,2021,Matt Manning,-0.01,0.01
20370,0.0,20370,zimmebr02,zimmebr02,2021,Bruce Zimmermann,-0.05,0.05
20379,0.0,20379,zuberty01,zuberty01,2021,Tyler Zuber,-0.01,0.01
20383,0.0,20383,santoan02,santoan02,2021,Antonio Santos,0.0,0.0
20399,0.0,20399,maderlu01,maderlu01,2021,Luis Madero,0.01,-0.01
20418,0.0,20418,flemijo01,flemijo01,2021,Josh Fleming,-0.01,0.01
20430,0.0,20430,garciro03,garciro03,2021,Rony Garcia,-0.01,0.01
20476,0.0,20476,solompe01,solompe01,2021,Peter Solomon,0.0,0.0
20491,0.0,20491,bukaujb01,bukaujb01,2021,J.B. Bukauskas,0.0,0.0
20515,0.0,20515,nelsoky01,nelsoky01,2021,Kyle Nelson,0.0,0.0
20517,0.0,20517,sandlni01,sandlni01,2021,Nick Sandlin,0.0,0.0
20617,0.0,20617,mejiaje02,mejiaje02,2021,J.C. Mejia,-0.01,0.01
20633,0.0,20633,kikucyu01,kikucyu01,2021,Yusei Kikuchi,-0.02,0.02
20778,0.0,20778,sanchcr01,sanchcr01,2021,Cristopher Sanchez,0.0,0.0
20794,0.0,20794,rodrima01,rodrima01,2021,Manuel Rodriguez,-0.01,0.01
21025,0.0,21025,ortegol01,ortegol01,2021,Oliver Ortega,0.0,0.0
21032,0.0,21032,claseem01,claseem01,2021,Emmanuel Clase,0.0,0.0
21065,0.0,21065,szaputh01,szaputh01,2021,Thomas Szapucki,-0.01,0.01
21087,0.0,21087,evansde01,evansde01,2021,Demarcus Evans,0.0,0.0
21101,0.0,21101,moretda01,moretda01,2021,Dauri Moreta,0.0,0.0
21111,0.0,21111,yajurmi01,yajurmi01,2021,Miguel Yajure,-0.03,0.03
21139,0.0,21139,paynety01,paynety01,2021,Tyler Payne,-0.05,0.05
21189,0.0,21189,kriskbr01,kriskbr01,2021,Brooks Kriske,0.0,0.0
21197,0.0,21197,nunezda01,nunezda01,2021,Darien Núñez,0.0,0.0
21205,0.0,21205,brogdco01,brogdco01,2021,Connor Brogdon,0.0,0.0
21290,0.0,21290,gilbrlu01,gilbrlu01,2021,Lucas Gilbreath,0.0,0.0
21298,0.0,21298,jacksan01,jacksan01,2021,Andre Jackson,-0.05,0.05
21390,0.0,21390,ryanjo04,ryanjo04,2021,Joe Ryan,-0.02,0.02
21446,0.0,21446,feltnry01,feltnry01,2021,Ryan Feltner,-0.01,0.01
21620,0.0,21620,cousija01,cousija01,2021,Jake Cousins,0.0,0.0
21656,0.0,21656,castrke01,castrke01,2021,Kervin Castro,0.0,0.0
21728,0.0,21728,oviedlu01,oviedlu01,2021,Luis Oviedo,0.0,0.0
21850,0.0,21850,thompma02,thompma02,2021,Mason Thompson,0.0,0.0
21894,0.0,21894,santogr01,santogr01,2021,Gregory Santos,0.0,0.0
21992,0.0,21992,dovalca01,dovalca01,2021,Camilo Doval,0.0,0.0
21997,0.0,21997,friaslu01,friaslu01,2021,Luis Frias,0.0,0.0
22036,0.0,22036,rondoan01,rondoan01,2021,Angel Rondon,0.0,0.0
22051,0.0,22051,kingjo01,kingjo01,2021,John King,-0.01,0.01
22052,0.0,22052,fletcaa01,fletcaa01,2021,Aaron Fletcher,0.0,0.0
22092,0.0,22092,tylerky01,tylerky01,2021,Kyle Tyler,0.0,0.0
22192,0.0,22192,crousha01,crousha01,2021,Hans Crouse,-0.01,0.01
22267,0.0,22267,skubata01,skubata01,2021,Tarik Skubal,-0.03,0.03
22296,0.0,22296,barlojo01,barlojo01,2021,Joe Barlow,0.0,0.0
22310,0.0,22310,rodrich01,rodrich01,2021,Chris Rodriguez,0.0,0.0
22713,0.0,22713,hernaca04,hernaca04,2021,Carlos Hernandez,-0.05,0.05
22810,0.0,22810,contrro01,contrro01,2021,Roansy Contreras,0.0,0.0
22925,0.0,22925,adonjo01,adonjo01,2021,Joan Adon,-0.02,0.02
23292,0.0,23292,naughpa01,naughpa01,2021,Packy Naughton,-0.01,0.01
23293,0.0,23293,heuerco01,heuerco01,2021,Codi Heuer,0.0,0.0
23310,0.0,23310,jonesda07,jonesda07,2021,Damon Jones,0.0,0.0
23592,0.0,23592,degeubr01,degeubr01,2021,Brett de Geus,0.0,0.0
23798,0.0,23798,dobnara01,dobnara01,2021,Randy Dobnak,0.0,0.0
24671,0.0,24671,wilsoco01,wilsoco01,2021,Cody Wilson,0.0,0.0
24933,0.0,24933,wantzan01,wantzan01,2021,Andrew Wantz,0.0,0.0
24937,0.0,24937,warreau01,warreau01,2021,Austin Warren,0.0,0.0
25376,0.0,25376,mearsni01,mearsni01,2021,Nick Mears,-0.01,0.01
26410,0.0,26410,manoaal01,manoaal01,2021,Alek Manoah,-0.01,0.01
27463,0.0,27463,crochga01,crochga01,2021,Garrett Crochet,0.0,0.0
27498,0.0,27498,stridsp01,stridsp01,2021,Spencer Strider,-0.02,0.02
27505,0.0,27505,arihako01,arihako01,2021,Kohei Arihara,-0.02,0.02
27513,0.0,27513,yanghy01,yanghy01,2021,Hyeon-jong Yang,0.0,0.0
27515,0.0,27515,sawamhi01,sawamhi01,2021,Hirokazu Sawamura,0.0,0.0
5486,-0.1,5486,almonab01,almonab01,2021,Abraham Almonte,-0.82,0.72
18848,-0.1,18848,pozoyo01,pozoyo01,2021,Yohel Pozo,-0.08,-0.020000000000000004
14523,-0.1,14523,severpe01,severpe01,2021,Pedro Severino,0.94,-1.04
14503,-0.1,14503,nunezre01,nunezre01,2021,Renato Nunez,-0.17,0.07
19252,-0.1,19252,biggica01,biggica01,2021,Cavan Biggio,0.37,-0.47
19331,-0.1,19331,rojasjo02,rojasjo02,2021,Jose Rojas,-0.52,0.42000000000000004
19533,-0.1,19533,jonesta01,jonesta01,2021,Taylor Jones,0.09,-0.19
16530,-0.1,16530,dubonma01,dubonma01,2021,Mauricio Dubon,0.37,-0.47
17321,-0.1,17321,chavimi01,chavimi01,2021,Michael Chavis,-0.30000000000000004,0.20000000000000004
12005,-0.1,12005,martini02,martini02,2021,Nick Martini,-0.23,0.13
21987,-0.1,21987,castrro01,castrro01,2021,Rodolfo Castro,-0.39,0.29000000000000004
19890,-0.1,19890,riverem01,riverem01,2021,Emmanuel Rivera,0.32,-0.42000000000000004
5409,-0.1,5409,sandopa01,sandopa01,2021,Pablo Sandoval,-0.23,0.13
17326,-0.1,17326,tuckeco01,tuckeco01,2021,Cole Tucker,-0.5,0.4
19293,-0.1,19293,senzeni01,senzeni01,2021,Nick Senzel,-0.41,0.30999999999999994
18353,-0.1,18353,camerda01,camerda01,2021,Daz Cameron,-0.05,-0.05
17932,-0.1,17932,stevean01,stevean01,2021,Andrew Stevenson,0.09,-0.19
19931,-0.1,19931,willilu01,willilu01,2021,Luke Williams,0.05,-0.15000000000000002
11338,-0.1,11338,sanchad01,sanchad01,2021,Adrian Sanchez,0.14,-0.24000000000000002
19960,-0.1,19960,trammta01,trammta01,2021,Taylor Trammell,-0.33,0.23
16729,-0.1,16729,ogradbr01,ogradbr01,2021,Brian O'Grady,0.08,-0.18
19346,-0.1,19346,whiteel04,whiteel04,2021,Eli White,-0.29,0.18999999999999997
4062,-0.1,4062,fowlede01,fowlede01,2021,Dexter Fowler,-0.18,0.07999999999999999
19710,-0.1,19710,dawsoro01,dawsoro01,2021,Ronnie Dawson,-0.06,-0.04000000000000001
13663,-0.1,13663,lopezja03,lopezja03,2021,Jack Lopez,0.06,-0.16
18142,-0.1,18142,mazeipa01,mazeipa01,2021,Patrick Mazeika,-0.14,0.04000000000000001
14453,-0.1,14453,heinesc01,heinesc01,2021,Scott Heineman,-0.23,0.13
17806,-0.1,17806,bishobr01,bishobr01,2021,Braden Bishop,-0.04,-0.060000000000000005
20321,-0.1,20321,faircst01,faircst01,2021,Stuart Fairchild,-0.02,-0.08
10416,-0.1,10416,tovarwi01,tovarwi01,2021,Wilfredo Tovar,-0.08,-0.020000000000000004
17478,-0.1,17478,stoketr01,stoketr01,2021,Troy Stokes Jr.,0.03,-0.13
16593,-0.1,16593,padloke01,padloke01,2021,Kevin Padlo,-0.09,-0.010000000000000009
19552,-0.1,19552,davisja03,davisja03,2021,Jaylin Davis,-0.05,-0.05
4676,-0.1,4676,mortoch02,mortoch02,2021,Charlie Morton,-0.17,0.07
13074,-0.1,13074,darviyu01,darviyu01,2021,Yu Darvish,-0.06,-0.04000000000000001
13543,-0.1,13543,snellbl01,snellbl01,2021,Blake Snell,-0.09,-0.010000000000000009
19278,-0.1,19278,gutievl01,gutievl01,2021,Vladimir Gutiérrez,-0.14,0.04000000000000001
11156,-0.1,11156,kellyme01,kellyme01,2021,Merrill Kelly,-0.16,0.06
18674,-0.1,18674,woodfja01,woodfja01,2021,Jake Woodford,-0.07,-0.03
11682,-0.1,11682,martica04,martica04,2021,Carlos Martinez,-0.09,-0.010000000000000009
20034,-0.1,20034,owenhu01,owenhu01,2021,Hunter Owen,-0.06,-0.04000000000000001
19800,-0.1,19800,crowewi01,crowewi01,2021,Wil Crowe,-0.18,0.07999999999999999
17859,-0.1,17859,alzolad01,alzolad01,2021,Adbert Alzolay,-0.21,0.10999999999999999
19266,-0.1,19266,widenta01,widenta01,2021,Taylor Widener,-0.07,-0.03
22165,-0.1,22165,viladry01,viladry01,2021,Ryan Vilade,-0.12,0.01999999999999999
23559,-0.1,23559,dorowry01,dorowry01,2021,Ryan Dorow,-0.11,0.009999999999999995
16933,-0.1,16933,hernael01,hernael01,2021,Elieser Hernandez,-0.08,-0.020000000000000004
14975,-0.1,14975,kuhlch01,kuhlch01,2021,Chad Kuhl,-0.12,0.01999999999999999
24580,-0.1,24580,grayjo03,grayjo03,2021,Josiah Gray,-0.13,0.03
8223,-0.1,8223,anderbr04,anderbr04,2021,Brett Anderson,-0.24,0.13999999999999999
16929,-0.1,16929,toussto01,toussto01,2021,Touki Toussaint,-0.11,0.009999999999999995
9803,-0.1,9803,mikolmi01,mikolmi01,2021,Miles Mikolas,-0.06,-0.04000000000000001
19320,-0.1,19320,lucchjo01,lucchjo01,2021,Joey Lucchesi,-0.06,-0.04000000000000001
18699,-0.1,18699,neideni01,neideni01,2021,Nick Neidert,-0.06,-0.04000000000000001
18510,-0.1,18510,rogerjo01,rogerjo01,2021,Josh Rogers,-0.07,-0.03
7410,-0.1,7410,happja01,happja01,2021,J.A. Happ,-0.1,0.0
19225,-0.1,19225,whitemi03,whitemi03,2021,Mitch White,-0.13,0.03
2608,-0.1,2608,chacijh01,chacijh01,2021,Jhoulys Chacin,-0.09,-0.010000000000000009
5221,-0.1,5221,leblawa01,leblawa01,2021,Wade LeBlanc,-0.14,0.04000000000000001
7349,-0.1,7349,kazmase01,kazmase01,2021,Sean Kazmar Jr.,-0.08,-0.020000000000000004
7593,-0.1,7593,lylesjo01,lylesjo01,2021,Jordan Lyles,-0.07,-0.03
10021,-0.1,10021,minormi01,minormi01,2021,Mike Minor,-0.08,-0.020000000000000004
10882,-0.1,10882,hoyinja01,hoyinja01,2021,Jared Hoying,-0.08,-0.020000000000000004
11341,-0.1,11341,nolinse01,nolinse01,2021,Sean Nolin,-0.07,-0.03
11486,-0.1,11486,rayro02,rayro02,2021,Robbie Ray,-0.06,-0.04000000000000001
11490,-0.1,11490,sanchaa01,sanchaa01,2021,Aaron Sanchez,-0.11,0.009999999999999995
11713,-0.1,11713,harvema01,harvema01,2021,Matt Harvey,-0.07,-0.03
13164,-0.1,13164,rodried05,rodried05,2021,Eduardo Rodriguez,-0.1,0.0
13273,-0.1,13273,stripro01,stripro01,2021,Ross Stripling,-0.07,-0.03
13339,-0.1,13339,sampsad01,sampsad01,2021,Adrian Sampson,-0.15,0.04999999999999999
13595,-0.1,13595,arteahu01,arteahu01,2021,Humberto Arteaga,-0.1,0.0
15734,-0.1,15734,kellebr01,kellebr01,2021,Brad Keller,-0.08,-0.020000000000000004
16098,-0.1,16098,gushuta01,gushuta01,2021,Taylor Gushue,-0.11,0.009999999999999995
16110,-0.1,16110,ponceda01,ponceda01,2021,Daniel Ponce de Leon,-0.05,-0.05
16128,-0.1,16128,curtijo02,curtijo02,2021,John Curtiss,-0.07,-0.03
17732,-0.1,17732,crismna01,crismna01,2021,Nabil Crismatt,-0.09,-0.010000000000000009
17920,-0.1,17920,ponceco01,ponceco01,2021,Cody Ponce,-0.08,-0.020000000000000004
17964,-0.1,17964,gilbety01,gilbety01,2021,Tyler Gilbert,-0.1,0.0
18425,-0.1,18425,amburtr01,amburtr01,2021,Trey Amburgey,-0.05,-0.05
19427,-0.1,19427,biebesh01,biebesh01,2021,Shane Bieber,-0.05,-0.05
19754,-0.1,19754,sanmare01,sanmare01,2021,Reiver Sanmartin,-0.08,-0.020000000000000004
19805,-0.1,19805,castada01,castada01,2021,Daniel Castano,-0.04,-0.060000000000000005
19871,-0.1,19871,davidtu01,davidtu01,2021,Tucker Davidson,-0.07,-0.03
20070,-0.1,20070,falteba01,falteba01,2021,Bailey Falter,-0.06,-0.04000000000000001
20501,-0.1,20501,hurstsc01,hurstsc01,2021,Scott Hurst,-0.12,0.01999999999999999
21455,-0.1,21455,bubickr01,bubickr01,2021,Kris Bubic,-0.06,-0.04000000000000001
21541,-0.1,21541,knehrre01,knehrre01,2021,Reiss Knehr,-0.11,0.009999999999999995
22248,-0.1,22248,campbpa02,campbpa02,2021,Paul Campbell,-0.06,-0.04000000000000001
23735,-0.1,23735,garcilu05,garcilu05,2021,Luis Garcia,-0.05,-0.05
14221,-0.2,14221,solerjo01,solerjo01,2021,Jorge Soler,-0.30000000000000004,0.10000000000000003
16909,-0.2,16909,moranco01,moranco01,2021,Colin Moran,-0.02,-0.18000000000000002
15679,-0.2,15679,tellero01,tellero01,2021,Rowdy Tellez,-0.49,0.29
1177,-0.2,1177,pujolal01,pujolal01,2021,Albert Pujols,-0.62,0.42
3086,-0.2,3086,morelmi01,morelmi01,2021,Mitch Moreland,0.0,-0.2
19627,-0.2,19627,rookebr01,rookebr01,2021,Brent Rooker,-0.6,0.39999999999999997
20391,-0.2,20391,garcilu04,garcilu04,2021,Luis Garcia,0.34,-0.54
15117,-0.2,15117,doziehu01,doziehu01,2021,Hunter Dozier,-2.53,2.3299999999999996
15878,-0.2,15878,andujmi01,andujmi01,2021,Miguel Andujar,-0.28,0.08000000000000002
11339,-0.2,11339,marisja01,marisja01,2021,Jake Marisnick,0.24,-0.44
11982,-0.2,11982,shawtr01,shawtr01,2021,Travis Shaw,-0.62,0.42
3892,-0.2,3892,reddijo01,reddijo01,2021,Josh Reddick,-0.4,0.2
16446,-0.2,16446,fargajo01,fargajo01,2021,Johneshwy Fargas,0.06,-0.26
21618,-0.2,21618,bohmal01,bohmal01,2021,Alec Bohm,-1.35,1.1500000000000001
14352,-0.2,14352,brinsle01,brinsle01,2021,Lewis Brinson,0.04,-0.24000000000000002
16959,-0.2,16959,alvared01,alvared01,2021,Eddy Alvarez,0.14,-0.34
19683,-0.2,19683,brossmi01,brossmi01,2021,Mike Brosseau,1.01,-1.21
16953,-0.2,16953,trompch01,trompch01,2021,Chadwick Tromp,-0.16,-0.04000000000000001
10322,-0.2,10322,santada01,santada01,2021,Danny Santana,-0.26,0.06
20056,-0.2,20056,trejoal01,trejoal01,2021,Alan Trejo,0.0,-0.2
14145,-0.2,14145,roberda10,roberda10,2021,Daniel Robertson,-0.29,0.08999999999999997
15274,-0.2,15274,tauchmi01,tauchmi01,2021,Mike Tauchman,-0.05,-0.15000000000000002
15585,-0.2,15585,fordmi01,fordmi01,2021,Mike Ford,-0.29,0.08999999999999997
16925,-0.2,16925,garciar01,garciar01,2021,Aramis Garcia,-0.42,0.21999999999999997
5667,-0.2,5667,souzast01,souzast01,2021,Steven Souza Jr.,-0.16,-0.04000000000000001
4866,-0.2,4866,dysonja01,dysonja01,2021,Jarrod Dyson,0.15,-0.35
17023,-0.2,17023,sierrma01,sierrma01,2021,Magneuris Sierra,0.1,-0.30000000000000004
11287,-0.2,11287,holadbr01,holadbr01,2021,Bryan Holaday,-0.11,-0.09000000000000001
21127,-0.2,21127,lopezal03,lopezal03,2021,Alejo Lopez,-0.28,0.08000000000000002
21735,-0.2,21735,riverse01,riverse01,2021,Sebastian Rivero,-0.25,0.04999999999999999
13854,-0.2,13854,bemboan01,bemboan01,2021,Anthony Bemboom,-0.19,-0.010000000000000009
14555,-0.2,14555,mathiwy01,mathiwy01,2021,Wyatt Mathisen,-0.16,-0.04000000000000001
18482,-0.2,18482,gittech01,gittech01,2021,Chris Gittens,-0.17,-0.03
19878,-0.2,19878,haselad01,haselad01,2021,Adam Haseley,-0.32,0.12
11470,-0.2,11470,wolteto01,wolteto01,2021,Tony Wolters,-0.29,0.08999999999999997
20242,-0.2,20242,smithke05,smithke05,2021,Kevin Smith,-0.31,0.10999999999999999
14388,-0.2,14388,guzmaro01,guzmaro01,2021,Ronald Guzman,-0.21,0.009999999999999981
12198,-0.2,12198,hagerja01,hagerja01,2021,Jake Hager,-0.06000000000000001,-0.14
19250,-0.2,19250,giambtr01,giambtr01,2021,Trent Giambrone,-0.12,-0.08000000000000002
14137,-0.2,14137,lopesti01,lopesti01,2021,Tim Lopes,-0.18,-0.020000000000000018
12174,-0.2,12174,bonifjo01,bonifjo01,2021,Jorge Bonifacio,-0.26,0.06
14330,-0.2,14330,willini01,willini01,2021,Nick Williams,-0.28,0.08000000000000002
16561,-0.2,16561,gombeau01,gombeau01,2021,Austin Gomber,-0.11,-0.09000000000000001
18679,-0.2,18679,peralfr01,peralfr01,2021,Freddy Peralta,-0.2,0.0
16313,-0.2,16313,munozya01,munozya01,2021,Yairo Munoz,-0.19,-0.010000000000000009
17085,-0.2,17085,lopezpa01,lopezpa01,2021,Pablo Lopez,-0.13,-0.07
19909,-0.2,19909,tejedan01,tejedan01,2021,Anderson Tejeda,-0.15,-0.05000000000000002
13050,-0.2,13050,desclan01,desclan01,2021,Anthony DeSclafani,-0.2,0.0
22286,-0.2,22286,rogertr01,rogertr01,2021,Trevor Rogers,-0.16,-0.04000000000000001
19951,-0.2,19951,anderia01,anderia01,2021,Ian Anderson,-0.24,0.03999999999999998
19990,-0.2,19990,wilsobr02,wilsobr02,2021,Bryse Wilson,-0.17,-0.03
13781,-0.2,13781,woodal02,woodal02,2021,Alex Wood,-0.27,0.07
20099,-0.2,20099,paddach01,paddach01,2021,Chris Paddack,-0.23,0.03
12703,-0.2,12703,bauertr01,bauertr01,2021,Trevor Bauer,-0.26,0.06
1890,-0.2,1890,moorema02,moorema02,2021,Matt Moore,-0.22,0.01999999999999999
3448,-0.2,3448,mathije01,mathije01,2021,Jeff Mathis,-0.22,0.01999999999999999
6632,-0.2,6632,carraca01,carraca01,2021,Carlos Carrasco,-0.12,-0.08000000000000002
6895,-0.2,6895,anderch01,anderch01,2021,Chase Anderson,-0.16,-0.04000000000000001
13684,-0.2,13684,gantjo01,gantjo01,2021,John Gant,-0.19,-0.010000000000000009
19528,-0.2,19528,robsoja01,robsoja01,2021,Jacob Robson,-0.19,-0.010000000000000009
19667,-0.2,19667,reksza01,reksza01,2021,Zach Reks,-0.09,-0.11000000000000001
19826,-0.2,19826,smithri01,smithri01,2021,Riley Smith,-0.11,-0.09000000000000001
22175,-0.2,22175,kranima01,kranima01,2021,Max Kranick,-0.16,-0.04000000000000001
2396,-0.3,2396,santaca01,santaca01,2021,Carlos Santana,-0.21,-0.09
10324,-0.3,10324,ozunama01,ozunama01,2021,Marcell Ozuna,-0.19,-0.10999999999999999
5384,-0.3,5384,lagarju01,lagarju01,2021,Juan Lagares,-0.29,-0.010000000000000009
20036,-0.3,20036,paredis01,paredis01,2021,Isaac Paredes,-0.37,0.07
12179,-0.3,12179,francma02,francma02,2021,Maikel Franco,-1.56,1.26
11205,-0.3,11205,eatonad02,eatonad02,2021,Adam Eaton,-0.67,0.37000000000000005
16885,-0.3,16885,fuentjo01,fuentjo01,2021,Joshua Fuentes,0.31,-0.61
8090,-0.3,8090,carpema01,carpema01,2021,Matt Carpenter,-1.05,0.75
9345,-0.3,9345,holtbr01,holtbr01,2021,Brock Holt,0.05,-0.35
15767,-0.3,15767,marmojo01,marmojo01,2021,Jose Marmolejos,-0.69,0.38999999999999996
13185,-0.3,13185,arciaor01,arciaor01,2021,Orlando Arcia,-0.26,-0.03999999999999998
2900,-0.3,2900,perezro02,perezro02,2021,Roberto Perez,-0.12,-0.18
19928,-0.3,19928,mckenry01,mckenry01,2021,Ryan McKenna,-0.19,-0.10999999999999999
11481,-0.3,11481,ramoshe01,ramoshe01,2021,Henry Ramos,-0.53,0.23000000000000004
14477,-0.3,14477,caveja01,caveja01,2021,Jake Cave,-0.84,0.54
17161,-0.3,17161,wallach01,wallach01,2021,Chad Wallach,-0.76,0.46
1159,-0.3,1159,rominan01,rominan01,2021,Andrew Romine,-0.18,-0.12
22871,-0.3,22871,marcatu01,marcatu01,2021,Tucupita Marcano,-0.09,-0.21
9892,-0.3,9892,bruceja01,bruceja01,2021,Jay Bruce,-0.34,0.040000000000000036
19961,-0.3,19961,welkeco01,welkeco01,2021,Colton Welker,-0.37,0.07
11241,-0.3,11241,freemmi01,freemmi01,2021,Mike Freeman,-0.46,0.16000000000000003
17098,-0.3,17098,fowledu01,fowledu01,2021,Dustin Fowler,-0.36,0.06
16042,-0.3,16042,paytoma01,paytoma01,2021,Mark Payton,-0.34,0.040000000000000036
15808,-0.3,15808,godoyjo01,godoyjo01,2021,Jose Godoy,-0.13,-0.16999999999999998
19577,-0.3,19577,heathni01,heathni01,2021,Nick Heath,-0.35,0.04999999999999999
19956,-0.3,19956,moniami01,moniami01,2021,Mickey Moniak,-0.34,0.040000000000000036
14916,-0.3,14916,grayjo02,grayjo02,2021,Jon Gray,-0.32,0.020000000000000018
5751,-0.3,5751,perezhe01,perezhe01,2021,Hernan Perez,-0.36,0.06
16358,-0.3,16358,mahlety01,mahlety01,2021,Tyler Mahle,-0.36,0.06
19952,-0.3,19952,leekh01,leekh01,2021,Khalil Lee,-0.36,0.06
18433,-0.3,18433,higgipj01,higgipj01,2021,P.J. Higgins,-0.38,0.08000000000000002
4243,-0.3,4243,lobatjo01,lobatjo01,2021,Jose Lobaton,-0.26,-0.03999999999999998
18684,-0.3,18684,alcansa01,alcansa01,2021,Sandy Alcantara,-0.25,-0.04999999999999999
11760,-0.3,11760,smylydr01,smylydr01,2021,Drew Smyly,-0.39,0.09000000000000002
14556,-0.3,14556,morofma01,morofma01,2021,Max Moroff,-0.3,0.0
14950,-0.3,14950,camarjo01,camarjo01,2021,Johan Camargo,-0.36,0.06
17975,-0.3,17975,kingesc01,kingesc01,2021,Scott Kingery,-0.52,0.22000000000000003
13834,-0.3,13834,millsal02,millsal02,2021,Alec Mills,-0.34,0.040000000000000036
13774,-0.3,13774,eflinza01,eflinza01,2021,Zach Eflin,-0.3,0.0
